result_id,view_id,osm_id,voltage,s_long,name,geom,center_geom
2,2337,25526912,380000;110000,3580000000,Umspannwerk Marke,0103000020E610000001000000150000005D210780858728402FEF607AB1DE4940A2B5A2CD7186284086AC6EF59CDE4940B4D9475D21862840E6B4A7E49CDE49402828EA7184852840427BF5F1D0DE49406B15585B0C852840050AAB67F7DE494036A33039FF842840E420D73CFDDE4940C7AD388BCD85284028AD09B31ADF49404928C7AEFE85284087ACC9AE0FDF4940403ED7AD548628406CAE3F2E16DF494090087C348B86284081FA850D05DF49405251AB9E82862840A57A7C8C03DF4940A52F29E384862840056F48A302DF494008D5BC9987862840471C57C801DF49407FC6E0BC938628401D9DA9C601DF4940E6BB4A2D4A87284089F02F82C6DE494040BF94264A872840BF092A4FC5DE4940D9918F824C87284060ED8387C4DE49401FD6C0FB4F87284091018F5EC3DE4940FE5C7EF156872840AFD8BA2FC2DE49405D210780858728402FEF607AB1DE49405D210780858728402FEF607AB1DE4940,0101000020E6100000E68C989C3B86284098C783C0D9DE4940
2,2338,25557397,380000;220000;110000,15130000000,380-kV-Umspannwerk Großgartach,0103000020E61000000100000019000000B5F578C6634B2240219D70653F924840C3D08F2B9A4B22404938883144924840FCA078DF424C2240536D814E529248408EA960F9984C22409C8A54185B924840E00A7261EE4C2240CC2BD7DB6692484017BD5301F74C2240D7D3580C6892484095D343D9004D2240D671FC5069924840F4A5B73F174D22407C34304D6C9248403438A517104D2240818F0B186E924840E3FF8EA8504D224036F977C7739248403E67C17A924E2240CF1374209092484058868263E04E224092F58A5D91924840D7958565224F224091532A977C924840E8DA17D00B4F2240E877503F5E924840BA7482ECAB4D2240FE7ED6A13F924840E6F0A4E0844D224021BA56314B924840449B2D6A414D22408A3B832B45924840ABAF5351614D224012A04BDD3A92484035A61600994C224086F4CAAB2992484051453BB8854C2240CD2AC7BF2A924840B32B88DC674C224004C303143492484020645930F14B22404A6650C82992484067987F99944B2240A16B5F402F924840B5F578C6634B2240219D70653F924840B5F578C6634B2240219D70653F924840,0101000020E610000008A996457E4D22407CA563635A924840
2,2340,26927264,380000;110000,7160000000,Station Paffendorf,0103000020E6100000010000000B0000009AFFA1AA535F1A401D12ADCBDF79494051244EDD4B601A40565E3CCD137A4940ED3A0AC677601A40BADBF5D2147A4940C8A9E7EE84601A40000CBA73177A49401003024290601A4094ABB3B5197A49408B1E53D21E621A401D44C6FE0D7A494013F5824F73621A4032A2FEC4127A4940813518343E651A402C8B1DE8FC794940960DC6E3FD631A40ADF1E379BA7949409AFFA1AA535F1A401D12ADCBDF7949409AFFA1AA535F1A401D12ADCBDF794940,0101000020E6100000B24AF10653621A407B4D976BEC794940
2,2341,30039908,380000;220000,1040000000,Bertikow,0103000020E610000001000000070000004CB1FE2A1BE92B40C86E55C84BA04A40CF797C314AEA2B401E520C9068A04A40F73D8FF6E4EA2B40E402869B42A04A40B832F2C352EA2B40AFBE709D35A04A403659A31EA2E92B40405475EA25A04A404CB1FE2A1BE92B40C86E55C84BA04A404CB1FE2A1BE92B40C86E55C84BA04A40,0101000020E61000005D4885A3FCE92B4067602E2947A04A40
2,2342,25786404,220000;110000,5200000000,Umspannwerk Hoheneck EnBW,0103000020E610000001000000310000008AD1CEC4CF66224006723F96F47448404CCE3FB0996622404D7A2986F574484096ABC4E1716622409A2BDE23F67448408B146F0965662240760D4460F6744840FF6B2F5860662240DF043AEEEF74484019C0A5AD5B6622406EBF21F9EF744840F32D628ED4652240B41DF8BDF27448400F97C1BDD7652240C9F1F917F7744840D0A91A738D65224087A00F3BF87448408085CC954165224016CB8866F9744840CCBFF110216522408195E8D1F97448405CABE23213652240513F5EFEF9744840C100C28712652240345AFDC7F8744840729BBA3CE76422403340587CF9744840FAB083EFA264224021730A97FA744840B7813B50A76422408F588B4F01754840E9103812686422402F92D15C027548401DD60A896A642240375085E409754840389D09F258642240DA345B1E107548405CC5877E12642240A401BC0512754840B791FCD2EC6322403803120313754840CD64EE10B56322409D52B9E41375484079509A1771632240C613E6E21475484014DED4F665632240E7DFD34103754840380A5A924D632240FF7DC685037548404097BA75486322407B90F9DBF97448407AF4D088E36222400FEE7321FB744840FB6A589DE6622240590E3EDEF5744840E9CB1CDCE76222403E7D04FEF07448407F69519FE4622240116D6C1BEB74484093E0B2AFE1622240E308ADE2E87448409F7AFF7AE0622240F032688DE6744840B2193B3CDF622240E5767984E4744840AC5C03B6DE622240F13ED873E3744840E36190AADC622240C94164ECDF7448405A7E8571DC6222405F7D3CF4DD744840F5B814FCDB622240C29A1430CB744840916E3AB82A632240C3589533CA744840CDCB61F71D6322407595EEAEB3744840E0FF22C385632240D5754DEDB1744840E40C0FAB89632240438F183DB7744840DB2F44F3A56422402E31E076B27448400E45CBCBAB6422405FF23FF9BB744840D405065ACB662240FEAC437FB2744840BC3901F2CA6622405130630AD674484069835D5ECA6622408EEA7420EB744840262C3B0ECD6622403864A82FF07448408AD1CEC4CF66224006723F96F47448408AD1CEC4CF66224006723F96F4744840,0101000020E6100000D00F4E47BD642240209E89FCDB744840
2,2343,25802269,380000;220000;110000,11260000000,Umspannstation Hoheneck Amprion,0103000020E6100000010000000D00000061A4BCFB88602240531DBCC0F67448404C474AC4A5602240F6BAA0191F754840CEDAB7A4B460224060C4888E2E754840D7DB0B71516222405DD779652875484081CDDEBEB36222404CBA771E267548403219332EC1622240DE3B0F9315754840BDF44075BD622240521443CDEB74484030E939330B62224024DE95B8E9744840AC05F69848612240519841C6ED744840FEDE5CB2E06022409133A891F17448407AE063B0E26022406CF5300FF474484061A4BCFB88602240531DBCC0F674484061A4BCFB88602240531DBCC0F6744840,0101000020E6100000F916FFE4AE612240C6EEE09C0B754840
2,2344,25943440,380000;110000,7160000000,Umspannwerk Elsen,0103000020E6100000010000000A0000009BB80B83E8672140B56103D836DE4940DAF45613FA672140B3614D6551DE4940F73BB94B87672140E840C52753DE49401AA4E029E4662140756A78C432DE494014B6FA4564672140599FBCD930DE49406DE11EF0656721403ADCFDE032DE4940C50C439A67672140865968E734DE4940F9B94670C8672140636F18BB33DE49409BB80B83E8672140B56103D836DE49409BB80B83E8672140B56103D836DE4940,0101000020E61000002235792E89672140BBA551CD40DE4940
2,2345,25992879,380000;110000,3580000000,Siersdorf,0103000020E6100000010000000D000000392A37514BDB1840F149CC58D9744940CF3A3EB555DC18405AD2F654F3744940F8B7BA5285DD1840F9C500E4DF7449406114A9D5FCDD18408066101FD8744940CE7575221CDE1840267733FED87449408B99339188DF1840561D28A6C1744940CE3BA98A04DE184040A484059C7449407A2B5CA0EEDD1840B0E364879D7449402C43C13170DD184046CC913AA67449408F3DD6E7C5DC1840149BEA24B6744940B300B73874DC1840B74B76C7BD744940392A37514BDB1840F149CC58D9744940392A37514BDB1840F149CC58D9744940,0101000020E610000012AC5DB361DD18400967C945C8744940
2,2346,26245195,380000;220000,17150000000,Umspannwerk Ottenhofen,0103000020E6100000010000000A00000041BCAE5FB0BB2740E8ACAAF2981A4840F89CAA31D7BC27408E7516629A1A484004FC64D69CBD274085831843941A4840541CACA4BABD27401D716D4D5F1A48401BE6BADF57BB274093DAD5F5551A4840457CCCAC4ABB274037131D13731A4840BD6603FA8EBB274063CD12AE911A4840458FCEAF9CBB274009CAC8B4911A484041BCAE5FB0BB2740E8ACAAF2981A484041BCAE5FB0BB2740E8ACAAF2981A4840,0101000020E61000005BDD9FFD7EBC27409899CB84781A4840
2,2347,26260052,380000;220000;110000,10740000000,EnBW Umspannwerk Wendlingen,0103000020E61000000100000016000000A991F1834ECB2240D72F7D5468554840DF61C90B9FCB2240DA2E7E648455484002BA2F67B6CB2240061F39888C554840DABA8A7BE2CB22407EFFE6C58955484010ECF82F10CC2240A59D3F129B5548403014B01D8CCC22400427367A90554840082E45A808CE224059DA4E006A5548408AF08A3B39CE2240646B6C65785548406426ACE86ACE224046AEE5DF78554840787E5182FECE2240A6B915C26A55484025CE8AA889CE224038F6ECB94C55484054AA44D95BCE224064986E6D3C5548407D772B4B74CE22408A3842AB38554840E27C451218CE2240961CC1D721554840CFA046C60FCE2240C6724BAB21554840D318ADA3AACD224046251A49275548404436902E36CD2240BEC6890A30554840CE91F01879CC2240E3B496B844554840999F1B9AB2CB22408A4D75125B55484019891A9650CB2240B63D303663554840A991F1834ECB2240D72F7D5468554840A991F1834ECB2240D72F7D5468554840,0101000020E61000000A2785901FCD22407CE1DA5E5E554840
2,2348,26291794,380000;110000,3580000000,Station Rosenblumendelle,0103000020E6100000010000001B000000D6B7825C98CB1B40EE1E454200B94940C0362C5789CB1B40BEF0941F02B94940D8101C9771CB1B403521F7BE02B94940308DBA3198CA1B40DC3D8A8400B94940EC23A6FA84CA1B40071F9441FFB849403CED3A657FCA1B40E4344415FEB849406AD5F89683CA1B4097E5EB32FCB84940E57C563E70CA1B4004328518F9B84940D308EC2065CA1B409420B7BAF7B84940A899A4E837CA1B402D3B6986F9B84940F73E558506CA1B40E7DC92C1F6B8494023241CC418CA1B40543D997FF4B84940D204E51137CA1B40E3CFA6D9F2B8494068356E7BCCC91B4008DAD3C4F1B84940C0886CD6CFC91B40CDC75AE8EFB84940E05B470B86C91B40FD378A07EFB849409D9F877F7DC91B40E0DC5F3DEEB84940DDAC0B89C5C91B40E24A2CDFE9B8494064BD079E31CA1B403F3E7CF4E1B849401F98ED540ACB1B40139B34B2D0B849404EC9833EA2CB1B403169E78FC4B84940F2F917F7D5CB1B4000F37FFDC6B8494080DB1324B6CB1B40AEDE3C30DBB8494003678412C1CB1B40FB33CD85DBB84940E578AAE8B4CB1B4060A05A33E8B84940D6B7825C98CB1B40EE1E454200B94940D6B7825C98CB1B40EE1E454200B94940,0101000020E61000006F13DE78F8CA1B404C09C9F6E7B84940
2,2349,26383042,380000;220000;110000;10000,5890000000,Umspannwerk Blankenhagen,0103000020E61000000100000014000000E87F03A447B920409492793FC9F64940F3E5AA1ED5B9204012AFA18AD1F64940BE37E1B952BA2040B5A7E49CD8F64940162C7A4C49BB20403E23111AC1F64940B70A62A06BBB2040D413F131B3F64940DEB4746094BB204072153026A2F649408CC3F41840BB2040759DA1139DF6494010536C1679BB20409FA0038184F64940C759C7A7B6BA2040BC82233779F64940A457039486BA2040D17EFF417FF64940A54BFF9254BA2040258F4C2C95F64940E0FEB7EDD6B920400B4C022F8EF64940BA49B148B8B920403A155FA39BF64940B834C86EB0B9204085306DEE9EF649405CDFD1109FB92040D9EC48F59DF6494013AE916E95B9204007A7F402A2F64940232AF97DA4B92040954737C2A2F64940DE54490966B92040F33B4D66BCF64940E87F03A447B920409492793FC9F64940E87F03A447B920409492793FC9F64940,0101000020E61000008541064D7CBA2040BE8083E2ABF64940
2,2350,26403575,380000;110000,3580000000,EnBW Umspannwerk Bünzwangen,0103000020E6100000010000000900000051D1A2885620234065822BEADD594840C70B8E379E2023402651D43EC25948406CEA3C2AFE1F23404433F4F4B659484030890EDCDC1F23400D09CECFC35948400EC40D53B61F2340EE76627BD2594840752FE69DF91F2340FDCFAB4BD75948407ED23F77382023403D516DCBDB59484051D1A2885620234065822BEADD59484051D1A2885620234065822BEADD594840,0101000020E61000006A956E642A202340DE35666BCA594840
2,2351,26404600,380000;110000,3580000000,EnBW Umspannwerk Laichingen,0103000020E6100000010000000B0000002610C01770682340D3FBC6D79E3B4840DB6BE6351B682340501432A1933B4840FEF9111A1C6823402AE96168753B48405DDB807456682340781C5080723B48400AEF17586C682340910832A7703B4840B8AF03E78C6823404652C197783B48404A0F9E6406692340AA2B9FE5793B484088122D793C692340F5D3241D8A3B484003959636C168234037B286E6953B48402610C01770682340D3FBC6D79E3B48402610C01770682340D3FBC6D79E3B4840,0101000020E6100000BF7C5D09916823401D9C7B35873B4840
2,2352,26437278,110000,1040000000,Burgwedel,0103000020E61000000100000008000000852458C114C6234073535E865A3F4A409B4C26B8A2C62340FB78E8BB5B3F4A405E17D929B1C623406ACB6F873C3F4A40118DEE2076C62340F46CFBC33B3F4A406AEDC73725C62340FA2F6BBD3A3F4A4096A3B6C315C623405C8D9191583F4A40852458C114C6234073535E865A3F4A40852458C114C6234073535E865A3F4A40,0101000020E6100000EFD5C33963C62340FAB1DB684B3F4A40
2,2353,26455019,220000;110000,2080000000,Voslapp,0103000020E6100000010000000D0000009E29745E632B20405B796E4672CD4A40DE70C4FFC22B2040147AFD497CCD4A40AB2688BA0F2C2040993336CF6CCD4A401F7C725EAD2C2040CD0FB79E7CCD4A40EF61E586952C2040E8864B3382CD4A40F1B4A107E32C2040DDBF68458ACD4A4034EBD67CA62C204024F9A5D997CD4A40E8F46162982C2040ABD0402C9BCD4A40866E9B4E572C2040FC57569A94CD4A40888961E2EA2B2040E9AA2F01AECD4A400DF8A177CF2A20401BD9959691CD4A409E29745E632B20405B796E4672CD4A409E29745E632B20405B796E4672CD4A40,0101000020E61000008A776366DA2B20405E24CBF98BCD4A40
2,2354,26472665,380000;220000,22810000000,Umspannwerk Wolmirstedt,0103000020E6100000010000001A000000D75647E92D452740F9C89C1D5F224A40E8244A31F64427408A986D0267224A40BA0DB44CD0442740F40C2B2680224A40665A5139DC4527405494A69C8A224A40706C2C17E04527402C63E87D88224A40404DD2A178462740058FCAA88D224A40D4B430B033462740A62E7480BB224A40C75FA461424627407706FCD0BB224A40B7099C114A482740AFF5A0FBCD224A40B7B52A2E334927402E90A0F831224A40B38817FA16482740B6EE303729224A40C009850838482740AF6186C613224A40C5B0C398F447274033EAB53412224A406D7AAB09FD4727404F25034015224A40F9BD4D7FF64727407800D58915224A40DC5FE234E94727404EF1B8A816224A40CE68F51FE3472740D59409641B224A40E4AF7F8DDA472740876D8B321B224A400E29AB8EC147274053EA37B819224A402E4036244947274001E4DFC215224A40E656ADF13E472740FB54BA6015224A4030AB668CC545274085C5F2F807224A40E9425145964527403EB896242A224A40F2B2CB5C854527408698A66329224A40D75647E92D452740F9C89C1D5F224A40D75647E92D452740F9C89C1D5F224A40,0101000020E6100000D849DE931F472740E0BE89E565224A40
2,2355,26474759,380000;110000,8950000000,Umspannwerk Helmstedt,0103000020E6100000010000000D0000000D9DE8047EFE25406790CC34AB194A409FB12FD978002640440E5BC4C1194A401526E71FD8002640271186A691194A40211C5833D7FE254086F35FD67A194A404CDD3AA4BDFE25409CBC6D4B89194A40F519AB28B9FE2540FBBE6EC78A194A402782DD55B4FE2540CB4E3FA88B194A405F6D7B7198FE25407C2FBE688F194A40F8F7BE5D9BFE2540B156ED9A90194A4099EF856E9BFE254056A98F7692194A400ADCBA9BA7FE2540BAD8599995194A400D9DE8047EFE25406790CC34AB194A400D9DE8047EFE25406790CC34AB194A40,0101000020E610000012D09195A8FF254020A4E7409E194A40
2,2356,26593929,380000;110000,23270000000,Station Oberzier,0103000020E6100000010000000A000000B94379D5B9D01940075F3D93A26F4940D0752B9501D11940450191346E6F4940D0E9C3C430D11940681E65694C6F4940C782C2A04CD3194054FDEF2D516F49402BBBAAFDE7D21940651BB803756F49402EF713DF9AD519407FBA26497C6F4940D6D63ED301D7194004F0AA62856F4940E92CB308C5D61940CF28A787B26F4940B94379D5B9D01940075F3D93A26F4940B94379D5B9D01940075F3D93A26F4940,0101000020E6100000A64C867F82D3194027476F01886F4940
2,2357,26593935,380000,7160000000,Station Hambach,0103000020E61000000100000009000000E04BE141B3F319406B48DC63E9704940178ED60748F219405292BFC5D4704940ABC1EA7E04F41940B85F9912A4704940D3AAF12D07F51940818B5FC2B27049401E85909845F51940FC862E4DB670494023916C640DF519406AB46675BC704940D28E1B7E37F51940D402C5D9BE704940E04BE141B3F319406B48DC63E9704940E04BE141B3F319406B48DC63E9704940,0101000020E610000087824297D6F31940EF60ABE9C6704940
2,2358,26611458,220000;110000,1560000000,Umspannwerk Bielefeld Ost,0103000020E6100000010000001300000020DE29D31E412140C34F77F931FF4940AEAA4D524F4121400CAFC9BF3BFF4940E921646A5C412140752B3A483EFF4940ED3257618E4121402B78C02B38FF49400DEB7C2E09422140D20A671250FF49405024F323D942214073A087DA36FF49406A9725F03D42214042B9C89816FF4940EDE8C946314221402692E86514FF494076AFEEB3254221407449D57613FF494004EB93371B422140388D486F13FF4940D4CD0F6D1142214061962CDD13FF494056794CEEC1412140C83C3C951DFF49406C0487BC8A412140E504B7FF12FF4940E9D9ACFA5C412140122FF42D18FF494035796FB14741214090E046CA16FF49405D3F5821404121406982F2881BFF49402E58AA0B78412140CFF4B7A926FF494020DE29D31E412140C34F77F931FF494020DE29D31E412140C34F77F931FF4940,0101000020E61000007A6A3697FA412140667EF7662FFF4940
2,2519,82310607,220000,3640000000,Dieffeln,0103000020E6100000010000000900000096FD0461B8041B40DDDA1DADC5AE484008EC6AF294051B402DD505BCCCAE4840ABC25554B3051B404BF4E8FCCAAE4840CC18D5D814061B409CF1C7FEC3AE484091D5AD9E93061B40F39F2413A6AE484006662A696A061B4048968224A2AE4840BCBB29406F051B40A689D2399AAE484096FD0461B8041B40DDDA1DADC5AE484096FD0461B8041B40DDDA1DADC5AE4840,0101000020E61000003B8A9BEFA7051B405D51400CB4AE4840
2,2359,27124619,220000;110000,1040000000,Kiel-Süd,0103000020E6100000010000000C0000007625B847254F24405F5441FB47234B40391499147A5024401967C2E567234B40ECFB70901051244064B5543948234B409F307260834F24405A3222AC21234B407C8F4479304F244063F94E2734234B403DE070D52B4F2440662E15C039234B40FDF3D9A61D4F24400B4D6D043D234B406D5B94D9204F244046651E543D234B40D0B87020244F2440827DCFA33D234B406926CE401B4F2440F1E489D640234B407625B847254F24405F5441FB47234B407625B847254F24405F5441FB47234B40,0101000020E61000006D5ECE420450244068AD782A45234B40
2,2360,27149550,380000;220000;110000,7970000000,Wustermark,0103000020E610000001000000100000003B68C06A76E229402EF2A1FABD474A40E704C82B6BE2294010ABE408BE474A40B8031A1131E229403A86B652BE474A4097B5A8AA2BE22940BED41929A5474A40FB3D569522E22940E24ED834A5474A4050429F7E06E22940E17CEA58A5474A402D6CBC2A06E22940D04543C6A3474A406FA301BC05E229407EC3E9C9A1474A40A21AE54F0AE129406C24AE08A3474A40FBBC981C2DE129400DBE7A2645484A4020402BD5AAE2294002309E4143484A405AED0676A1E22940AD3B719417484A406F13EE9579E329409084228216484A40DEB06D5166E32940234A20CABC474A403B68C06A76E229402EF2A1FABD474A403B68C06A76E229402EF2A1FABD474A40,0101000020E6100000FC3670821FE22940FF90185DF3474A40
2,2361,27646106,220000;110000,1040000000,Umspannwerk Kiel West,0103000020E6100000010000000C00000049DD2978651E2440DAE49590B42C4B403A4CEABAA61E244051A5660FB42C4B40E2B43BFFD11E2440B0517BB6B32C4B404C5FBEABD41E2440A1432AD6BA2C4B40B4B0A71DFE1E244054EE9980BA2C4B40909614692C1F2440A15DCF21BA2C4B4038FB5E9E291F244046CFD2BAB22C4B40DEEA39E97D1F244082A5040EB22C4B40109B2386781F2440CDF39661922C4B4091FC7733591E24402C52BC25942C4B4049DD2978651E2440DAE49590B42C4B4049DD2978651E2440DAE49590B42C4B40,0101000020E61000007AED31D1ED1E24409553E785A42C4B40
2,2362,27739871,380000;220000,26620000000,Landesbergen,0103000020E6100000010000000B00000090DAC4C9FD3E224052BCCADAA6444A402FED8ACF533F224056212FB5EF444A40818351A4563F22406D713216F2444A40D20F34B09F3F2240F33570AC30454A40C4680C29F53F2240BF9EAF592E454A40D220600894402240CDBA359F29454A40E7374C344841224012A8FE4124454A400553CDACA5402240640AD6389B444A4051DB865110402240B53E40529F444A4090DAC4C9FD3E224052BCCADAA6444A4090DAC4C9FD3E224052BCCADAA6444A40,0101000020E6100000E8D5F5D422402240599553D6E5444A40
2,2363,27860987,380000;220000;110000,13860000000,Station Weißenthurm,0103000020E6100000010000000D000000B76A323E27C81D40C0C9DBB6943349400D207C28D1CA1D406B5A73918C334940E4E4D94015CA1D4017DE40DC303349404C129557F8CC1D405834E72A273349407FFACF9A1FCF1D40CBB84EC873334940409AFBF554D01D404A8E85329E3349405BF2785A7ED01D408F84C7C8A33349401EC6A4BF97CA1D4073C68BE0DA334940B4A382D437CA1D40D34AC6D6D8334940C4639A4418CA1D40C0BFF7EDDA334940783F13060AC91D40671D4421B8334940B76A323E27C81D40C0C9DBB694334940B76A323E27C81D40C0C9DBB694334940,0101000020E6100000A634B8F645CC1D408BD25A0386334940
2,2364,27871140,220000,2080000000,Station Dünnwald,0103000020E6100000010000000D0000003160C9552C161C405FE51AB0F57F4940691206AFA7171C405F02017C018049407316F6B4C3171C40EFC220FAFF7F4940F1AABD3E29191C405FE2D92FE97F4940FDF785FCD8191C403604C765DC7F4940F6E8B23D1F1A1C40976B1B90CE7F4940E65E6056281A1C40923E52E9CC7F49405F398C930C1A1C40EB2D2F0ACC7F49406FC383C190181C40D33E0C63C17F494035ACF3B924181C408E4E4CCDD47F4940977E1D9320171C40219D15ACCC7F49403160C9552C161C405FE51AB0F57F49403160C9552C161C405FE51AB0F57F4940,0101000020E61000007B4C64101C181C40D7367079E17F4940
2,2365,27919734,220000;110000,15420000000,Station Gohrpunkt,0103000020E6100000010000000700000053167431BCD81A4095AAA399DD8B4940C0F7EDDA94D91A40F13389D57A8B4940D93BED3A65D71A40BAC32632738B4940E7A9B3FFA6D41A402ACC7B9C698B4940C37EF4F2E0D31A402CFDDF6CCE8B494053167431BCD81A4095AAA399DD8B494053167431BCD81A4095AAA399DD8B4940,0101000020E6100000F5A820B7B4D61A401E8230F2A38B4940
2,2366,28008024,220000;110000,7740000000,Hamburg Nord,0103000020E6100000010000001800000086F0C39CFBFA23403AD8F6D104E24A4014C2B4B97BFA23400220DDBEFDE14A40D6AC33BE2FFA2340A5FB3905F9E14A40F6CBCC7113FA2340E108F76F03E24A400633011A00F92340C055E8CDF2E14A4043F0AE6994F82340C311A452ECE14A40487E0E3D73F8234064827577F8E14A404B3C45B357F823404730C4A002E24A40C8725CD779F92340F0AC383014E24A40AE916E9571F92340003ACC9717E24A4015CD5E1157F92340C0E3254921E24A405D26796462F923401ECC817923E24A40160A229C60F92340A134D42824E24A4059D1D50C5FF92340052857C224E24A401967C2E567F923408E67864325E24A40A425EA6058F923403E2828452BE24A4088252F7C8EF92340018E3D7B2EE24A40ACB3B51902FB2340C00CC68844E24A40E884758824FB23408E565AEB30E24A40C936154E77FB2340C44E67DDF5E14A40D352D4F434FB2340AD40E378F4E14A402B4135142DFB23409BD5F14EF4E14A4086F0C39CFBFA23403AD8F6D104E24A4086F0C39CFBFA23403AD8F6D104E24A40,0101000020E6100000F7CBC97921FA2340B9ED066315E24A40
2,2367,28074940,110000,1040000000,Büren,0103000020E61000000100000007000000AB398ABD61FC22401C615111A74C4A4026975A4AF1FC2240C50D53B6A34C4A4046A80826EDFC2240DE4724C09F4C4A40546529A3DBFC22405767107A914C4A40D2521E824FFC22402BC24D46954C4A40AB398ABD61FC22401C615111A74C4A40AB398ABD61FC22401C615111A74C4A40,0101000020E6100000F3E5860EA0FC2240D74A81679C4C4A40
2,2368,28227099,220000;110000,4160000000,Salzgitter-Hallendorf,0103000020E610000001000000090000002829B000A6BC2440AA4BC63192154A40E52B8194D8BD2440738577B988154A40A3F034F4AABD2440927BBABA63154A40FC1A498270BD2440B020CD5834154A40596144EC5DBD24404598ECE934154A408CA94FCD40BC2440ABFC7CA53D154A40E659EE714BBC244029136D7D47154A402829B000A6BC2440AA4BC63192154A402829B000A6BC2440AA4BC63192154A40,0101000020E6100000975831BC0BBD2440C883184963154A40
2,2369,28327356,380000;110000,7160000000,Lüneburg,0103000020E61000000100000013000000567F8461C0C2244042295AB9179C4A4087376BF0BEC224404D86E3F90C9C4A40FA65304624C224401AC40776FC9B4A409981CAF8F7C12440CFDF8442049C4A401764CBF275C12440EE43DE72F59B4A40FF959526A5C0244062FBC9181F9C4A40132F4FE78AC2244082751C3F549C4A403FFF3D78EDC22440ADA415DF509C4A40BF47FDF50AC32440BC22F8DF4A9C4A405BF10D85CFC2244072E54757449C4A4054AA44D95BC22440D865F84F379C4A409BCAA2B08BC2244018D00B772E9C4A40184339D1AEC22440D5449F8F329C4A407A11B754EFC2244082D371EB249C4A40A9520EC1CCC224407E22AA4B219C4A40CC42E0EDE6C22440F265FDC11B9C4A40198FF74FDCC224405831A6AA1A9C4A40567F8461C0C2244042295AB9179C4A40567F8461C0C2244042295AB9179C4A40,0101000020E6100000B267A139EEC12440DA676F2B229C4A40
2,2370,28343121,380000,7160000000,Stadorf,0103000020E6100000010000001900000069160DBED5C324406CC71EEBF37E4A406279A1CA7AC324408772FD16F87E4A4017BCE82B48C32440EC8D5A61FA7E4A408010C99063C324406E895C70067F4A4083305CC246C22440C0C63F7D157F4A40F390291F82C22440EDFC361F327F4A40E75B7A8F8EC22440C9CA2F83317F4A4026451ACBAAC22440345019FF3E7F4A409048803FA1C32440EC6CC83F337F4A4012B4136FAEC324407DF4E1B43B7F4A404305871744C42440744A9B05357F4A4036C2ECAF68C42440FB0AD28C457F4A402C7A4C497BC42440141AD2F24D7F4A40F4380CE6AFC424400AA69A594B7F4A40CD7E38A341C52440E4FC4D28447F4A40C26F438CD7C424409CC8CC052E7F4A40F2B391EBA6C42440BACAC97A207F4A4051AAD8F390C4244084B1CFAD217F4A407BDB4C8578C4244024473A03237F4A40BFA5F7E868C4244034411E0B1B7F4A40E353008C67C424405EDA70581A7F4A40D264106965C424402FE64240197F4A400403081F4AC42440B39943520B7F4A4069160DBED5C324406CC71EEBF37E4A4069160DBED5C324406CC71EEBF37E4A40,0101000020E6100000AA65BCDDAFC32440B91F7093227F4A40
2,2371,28397771,220000;110000,4160000000,Veltheim,0103000020E6100000010000000C000000802260BE06DE21405F70BCF1A4184A4050278F5D58DD2140F3295B7FA6184A4080DF75EC56DD21406A3DD7529B184A40CFA3E2FF8EDC21406965B1039D184A4076BD7ED29ADC214097749483D9184A40EC8CEF8B4BDD21408C845BE3D8184A409E32ED516EDD214021393EFFE2184A402BF23515F3DD2140FD76C883E3184A40BDF20F11EDDD2140103E9468C9184A40561CBDD012DE214005D89134C9184A40802260BE06DE21405F70BCF1A4184A40802260BE06DE21405F70BCF1A4184A40,0101000020E610000091A525BE4BDD214039556576BE184A40
2,2372,28452784,220000;110000,3120000000,Station Pöppinghausen,0103000020E61000000100000025000000814067D2A60A1D40A89201A08AC9494055BA6015140B1D409170106388C949404FCC7A31940B1D4098A949F086C94940286B2FFDA60B1D4099E60C7B90C9494041AD58B2190E1D402AFB534F8BC9494001553772380E1D40D07B084F8DC9494024AB11B00C101D4063CAD12D85C94940016CE5CA45111D402E89FDAF84C94940C5B93C8CFF111D403A09A52F84C94940296DBB1AEA111D407D900A0852C94940E7B397C860101D402F7DF9AE52C949400EBA298AFC0F1D40CC3049C043C94940126C5CFFAE0F1D4030D6DC7646C9494011D4DF01540F1D4018940E7B46C94940A5750AA8260F1D40D6D2927D46C94940630FED63050F1D400052407F46C94940F09A4649FE0E1D40A65C2BEB48C9494093FD987BED0E1D402E12240049C94940AAB7ABFCD70E1D405EC4D21B49C94940A90A5751CD0E1D406BEE8DC646C94940E8429BD2B00E1D40549852F245C949404CD4C1B0B20C1D40A1A52BD846C94940FFBC5FBB6A0C1D40FFD53E7848C94940C652245F090C1D406D0377A04EC9494053510658F50B1D4025C742194FC94940EAA683ABF20B1D401328075850C94940EFB66686E80B1D40480DB78D50C94940F269A917D70B1D40E93290C250C94940304F4244C50B1D407F4056A64EC94940C6BD9E54A00B1D4038667EDA4DC9494062968796860B1D40E4C3471F4EC9494026B7DC4F7C0B1D40B3C6EAA05CC94940420E4A98690B1D40D202B4AD66C94940700ED76A0F0B1D40B6BFB33D7AC9494049C153C8950A1D401A6EC0E787C94940814067D2A60A1D40A89201A08AC94940814067D2A60A1D40A89201A08AC94940,0101000020E61000002941C0E76B0E1D40EEC6B5DA6AC94940
