result_id,nuts_id,substation_id,percentage,distance
1,DE122,32725957,6.07003891050583657600,
1,DE122,32725958,2.02334630350194552500,
1,DE122,32731290,4.04669260700389105100,
1,DE122,152261133,73.92996108949416342400,
1,DE122,194446360,6.96498054474708171200,
1,DE122,272646943,6.96498054474708171200,
1,DE123,254326606,28.57142857142857142900,
1,DE123,154110135,71.42857142857142857100,
1,DE124,32151621,33.33333333333333333300,
1,DE124,39011884,66.66666666666666666700,
1,DE128,46584363,52.61958997722095672000,
1,DE128,154729020,23.69020501138952164000,
1,DE128,160929097,23.69020501138952164000,
1,DE129,32966636,100.00000000000000000000,0.0729063871523849
1,DEB21,145680894,50.00000000000000000000,
1,DEB21,151967291,50.00000000000000000000,
1,DE12A,26814283,100.00000000000000000000,0.177351977054003
1,DE12B,32966636,100.00000000000000000000,
1,DEB32,152107815,100.00000000000000000000,0.0584744086999571
1,DE12C,26814283,100.00000000000000000000,0.338411645523504
1,DE131,87653464,100.00000000000000000000,0.122920658708177
1,DE134,146962222,100.00000000000000000000,
1,DE132,87653464,24.78157267672756155700,
1,DE132,242756113,75.21842732327243844300,
1,DE133,242756113,100.00000000000000000000,0.151963034871765
1,DE135,35954395,100.00000000000000000000,0.206058981872396
1,DE136,35954395,100.00000000000000000000,0.211431737766514
1,DEB33,276249131,100.00000000000000000000,0.297010515389005
1,DE138,31367936,50.00000000000000000000,
1,DE138,102743264,50.00000000000000000000,
1,DE139,88901626,100.00000000000000000000,
1,DEB34,152924508,100.00000000000000000000,
1,DEB35,24685992,100.00000000000000000000,0.147421730506263
1,DE13A,31367937,8.96551724137931034500,
1,DE13A,31367940,17.06896551724137931000,
1,DE13A,88916034,60.02463054187192118200,
1,DE13A,202865177,8.81773399014778325100,
1,DE13A,202865176,5.12315270935960591100,
1,DE141,30734324,100.00000000000000000000,
1,DE143,42736239,100.00000000000000000000,
1,DE144,41389594,100.00000000000000000000,0.108656135341557
1,DE146,41389594,100.00000000000000000000,0.225761123104075
1,DE145,26404600,30.39049235993208828500,
1,DE145,41389594,69.60950764006791171500,
1,DE147,129790129,100.00000000000000000000,0.350633742896074
1,DE148,25306752,100.00000000000000000000,0.427699939245437
1,DE214,91080806,100.00000000000000000000,
1,DEB36,152924498,100.00000000000000000000,0.215661806774922
1,DE149,25306752,50.00000000000000000000,
1,DE149,129790129,50.00000000000000000000,
1,DE211,24768051,100.00000000000000000000,0.113365047112886
1,DE212,23907283,100.00000000000000000000,
1,DE213,75865676,100.00000000000000000000,0.0717553558323076
1,DE215,91080806,100.00000000000000000000,0.475440339729257
1,DE216,24237879,100.00000000000000000000,0.375656703482956
1,DE217,18629425,100.00000000000000000000,
1,DE219,24768051,100.00000000000000000000,
1,DE21A,24158385,17.50841750841750841800,
1,DE21A,26245195,82.49158249158249158200,
1,DEB37,156402422,100.00000000000000000000,0.296339933824759
1,DEB38,154110135,100.00000000000000000000,0.0781441989800883
1,DE21B,232833796,25.00000000000000000000,
1,DE21B,133342285,75.00000000000000000000,
1,DE21C,24237879,100.00000000000000000000,0.164203999761071
1,DE21D,77038371,100.00000000000000000000,0.504981811185664
1,DE21E,30613895,100.00000000000000000000,0.239239381621652
1,DE21F,75865676,100.00000000000000000000,0.364107883022949
1,DE24B,24757392,100.00000000000000000000,0.294577338578036
1,DE21G,91080806,100.00000000000000000000,0.377009423686263
1,DE21H,5404079,100.00000000000000000000,
1,DEB39,149987048,100.00000000000000000000,0.0956711218295519
1,DE21I,24768051,100.00000000000000000000,0.325218945655556
1,DE21J,137602559,100.00000000000000000000,
1,DEB3A,156402422,100.00000000000000000000,0.0725297572953075
1,DE21K,75865676,100.00000000000000000000,
1,DE21L,24237879,100.00000000000000000000,
1,DE21M,91080806,100.00000000000000000000,0.305086668039302
1,DE21N,77038371,100.00000000000000000000,0.347519877915915
1,DE224,24976300,100.00000000000000000000,0.152398434020242
1,DE225,24976300,100.00000000000000000000,0.440095798908559
1,DEB3D,152022992,100.00000000000000000000,0.2165165298496
1,DE226,24759324,100.00000000000000000000,
1,DE227,77694901,18.85766092475067996400,
1,DE227,77697810,81.14233907524932003600,
1,DE228,24976300,100.00000000000000000000,
1,DE229,24976300,100.00000000000000000000,0.356063557548835
1,DE22A,91086220,100.00000000000000000000,
1,DE22B,77697810,100.00000000000000000000,0.408849389597289
1,DE22C,77697810,100.00000000000000000000,0.315129633970233
1,DE231,28956649,100.00000000000000000000,0.2834430902323
1,DE232,29417741,100.00000000000000000000,
1,DE233,29084374,100.00000000000000000000,0.0556605514235372
1,DEB3E,276249131,100.00000000000000000000,
1,DE234,28956649,100.00000000000000000000,0.339533169037474
1,DE24C,24757392,100.00000000000000000000,
1,DE235,29417741,100.00000000000000000000,0.591729426207119
1,DE236,133349218,100.00000000000000000000,0.29802854889748
1,DE237,29084374,100.00000000000000000000,
1,DE24D,93341407,100.00000000000000000000,0.249618105510979
1,DE238,29417741,100.00000000000000000000,0.0304774659461987
1,DE251,24705761,100.00000000000000000000,0.294149882736937
1,DE252,24705761,100.00000000000000000000,0.244011429169547
1,DE253,24705761,100.00000000000000000000,0.166583829689782
1,DE239,28956649,100.00000000000000000000,
1,DE23A,29084374,100.00000000000000000000,0.281253140263899
1,DE245,24757833,100.00000000000000000000,
1,DE254,133349218,100.00000000000000000000,0.246932373065716
1,DE255,24705761,100.00000000000000000000,0.185800075725112
1,DE246,93341407,100.00000000000000000000,0.394257112864547
1,DE262,276236628,100.00000000000000000000,
1,DE263,24715381,100.00000000000000000000,0.300050592884555
1,DE247,25746125,100.00000000000000000000,0.247662008116259
1,DE248,133349218,100.00000000000000000000,0.361509280618117
1,DE249,93341407,100.00000000000000000000,
1,DE24A,24757392,100.00000000000000000000,0.243981368333992
1,DE256,24705761,100.00000000000000000000,0.397602507063372
1,DE268,108797675,100.00000000000000000000,0.237635048099768
1,DE257,24705761,100.00000000000000000000,0.270942026832071
1,DE258,24705761,100.00000000000000000000,
1,DE274,85523877,100.00000000000000000000,0.298996416869915
1,DE259,133349218,100.00000000000000000000,
1,DE25A,24705761,100.00000000000000000000,0.423618260770377
1,DE25B,133349218,100.00000000000000000000,0.278978328876518
1,DE25C,24705761,100.00000000000000000000,0.349415330773476
1,DE261,55069713,100.00000000000000000000,
1,DE264,42372159,100.00000000000000000000,
1,DE265,276236628,100.00000000000000000000,0.30239509834068
1,DE266,276236628,100.00000000000000000000,0.348302644175178
1,DE267,24758329,100.00000000000000000000,
1,DE269,55069713,100.00000000000000000000,0.257593272624126
1,DE26A,24765111,100.00000000000000000000,
1,DE26B,24715381,23.61047312815801561800,
1,DE26B,108797675,76.38952687184198438200,
1,DE275,53378027,100.00000000000000000000,0.119572071267619
1,DE26C,24765111,100.00000000000000000000,0.338747060400129
1,DE271,53378027,100.00000000000000000000,
1,DE272,77038371,100.00000000000000000000,0.101336743480255
1,DE273,57727006,100.00000000000000000000,
1,DE276,24652261,60.19335855401429171900,
1,DE276,30613895,24.75830180748213535100,
1,DE276,76246159,15.04833963850357293000,
1,DE277,88945213,100.00000000000000000000,
1,DE278,31019939,100.00000000000000000000,
1,DE279,31019937,23.77572746628814762200,
1,DE279,85523877,76.22427253371185237800,
1,DE27A,57727006,100.00000000000000000000,0.525738822236874
1,DE27B,77038371,100.00000000000000000000,
1,DE27C,57727006,100.00000000000000000000,0.302766162322694
1,DE300,24217497,5.96310125192180979600,
1,DE300,20562114,7.86294750713815067000,
1,DE300,22973052,3.42631232154623325300,
1,DE300,22973070,15.35251482538985284400,
1,DE300,30132758,17.88930375576542938700,
1,DE300,30303506,8.12650999341093784300,
1,DE300,30954714,10.15813749176367230400,
1,DE300,35551888,4.06325499670546892200,
1,DE300,39243044,3.93147375356907533500,
1,DE300,43163132,13.95783000219635405200,
1,DE300,46615737,8.12650999341093784300,
1,DE300,285823537,1.14210410718207775100,
1,DE27D,76246159,100.00000000000000000000,0.301005999124065
1,DE401,40621568,100.00000000000000000000,
1,DE402,23025610,100.00000000000000000000,0.132207925581984
1,DE403,52983550,100.00000000000000000000,0.18914371855192
1,DE27E,57727006,100.00000000000000000000,0.19653354460788
1,DE405,137197826,100.00000000000000000000,0.283115899115048
1,DE407,28729619,100.00000000000000000000,
1,DE406,156683994,100.00000000000000000000,0.186629444060612
1,DE408,27149550,100.00000000000000000000,
1,DE409,137197826,100.00000000000000000000,
1,DE40A,30309989,100.00000000000000000000,
1,DE40B,156683994,100.00000000000000000000,
1,DE40C,52983550,100.00000000000000000000,
1,DE40H,29331499,100.00000000000000000000,
1,DE40D,27149550,100.00000000000000000000,0.526847278842089
1,DE712,62061952,100.00000000000000000000,
1,DE40E,40621568,100.00000000000000000000,0.247698714349495
1,DE501,24715748,63.24541284403669724800,
1,DE501,44717036,20.52752293577981651400,
1,DE501,266684854,10.26376146788990825700,
1,DE501,229565743,5.96330275229357798200,
1,DE40F,59707532,100.00000000000000000000,
1,DE40G,23025610,100.00000000000000000000,
1,DE40I,30039908,33.33333333333333333300,
1,DE40I,39428980,66.66666666666666666700,
1,DE502,109582315,100.00000000000000000000,0.151115591992948
1,DE713,24042358,100.00000000000000000000,0.115728595433141
1,DE600,11285720,41.66666666666666666700,
1,DE600,23583867,58.33333333333333333300,
1,DE711,31718547,100.00000000000000000000,0.093563002237261
1,DE714,24685992,100.00000000000000000000,0.160323400843876
1,DE715,149987048,84.98951781970649895200,
1,DE715,274609757,15.01048218029350104800,
1,DE716,147521567,100.00000000000000000000,
1,DE717,24685992,56.70538542766631467800,
1,DE717,55730023,43.29461457233368532200,
1,DE719,42410916,71.49383280036546368200,
1,DE719,42411962,21.37962539972590223800,
1,DE719,145850315,2.37551393330287802600,
1,DE719,193674783,2.37551393330287802600,
1,DE719,193674785,2.37551393330287802600,
1,DE71A,23640532,54.41426146010186757200,
1,DE71A,38661452,45.58573853989813242800,
1,DE71B,160533153,100.00000000000000000000,
1,DE71D,87893370,100.00000000000000000000,0.264121029727088
1,DE71E,24042358,100.00000000000000000000,
1,DE721,202747445,100.00000000000000000000,
1,DE722,24536328,50.00000000000000000000,
1,DE722,24536211,50.00000000000000000000,
1,DEC02,90109302,100.00000000000000000000,0.147672589852279
1,DE723,50898216,50.00000000000000000000,
1,DE723,87893370,50.00000000000000000000,
1,DE724,202747445,100.00000000000000000000,0.244776057814519
1,DE91B,97857512,100.00000000000000000000,0.166982774535686
1,DE725,156673636,100.00000000000000000000,0.422355717132627
1,DE731,156960655,100.00000000000000000000,0.0756799155231521
1,DE732,148446247,100.00000000000000000000,
1,DE733,29309786,100.00000000000000000000,
1,DE734,156960655,77.48917748917748917700,
1,DE734,172997498,22.51082251082251082300,
1,DE735,156673636,100.00000000000000000000,
1,DE736,41232144,100.00000000000000000000,
1,DE737,29103809,100.00000000000000000000,0.32775568571267
1,DE803,33745279,100.00000000000000000000,
1,DE804,30040568,100.00000000000000000000,
1,DEC03,54359256,100.00000000000000000000,
1,DE80J,369680693,100.00000000000000000000,
1,DE80K,32062544,61.63737676810972996100,
1,DE80K,32063539,29.44706386626660951600,
1,DE80K,32318130,4.45777968281183026100,
1,DE80K,39690368,4.45777968281183026100,
1,DE80L,29389718,100.00000000000000000000,
1,DEC04,82310607,25.15549412577747062900,
1,DEC04,82773910,53.28265376641326883200,
1,DEC04,89215122,7.18728403593642018000,
1,DEC04,90109304,7.18728403593642018000,
1,DEC04,90109302,7.18728403593642018000,
1,DE80M,30040568,100.00000000000000000000,0.250493052847737
1,DE80N,29877599,75.92592592592592592600,
1,DE80N,39437430,19.25925925925925925900,
1,DE80N,39688875,4.81481481481481481500,
1,DE934,30040568,100.00000000000000000000,0.631795464800745
1,DE80O,234171369,100.00000000000000000000,
1,DE914,24258096,100.00000000000000000000,0.264165243630535
1,DE915,29103809,100.00000000000000000000,
1,DE916,151507370,100.00000000000000000000,0.276943954262718
1,DE917,26474759,83.33333333333333333300,
1,DE917,199382606,16.66666666666666666700,
1,DE918,43072656,66.66666666666666666700,
1,DE918,160093341,33.33333333333333333300,
1,DE919,45330411,100.00000000000000000000,0.433356191877844
1,DE91A,24272339,16.98292220113851992400,
1,DE91A,24262656,68.21631878557874762800,
1,DE91A,30017786,4.93358633776091081600,
1,DE91A,274621059,9.86717267552182163200,
1,DE922,32904794,100.00000000000000000000,
1,DE923,24413992,100.00000000000000000000,
1,DE925,23899043,77.48917748917748917700,
1,DE925,30109913,22.51082251082251082300,
1,DE926,24413992,100.00000000000000000000,0.217373831628876
1,DE93A,28343121,100.00000000000000000000,
1,DE927,27739871,62.54699248120300751900,
1,DE927,28812249,2.44360902255639097700,
1,DE927,28921360,35.00939849624060150400,
1,DE928,202164315,100.00000000000000000000,0.22778742556858
1,DE929,23682013,12.50000000000000000000,
1,DE929,23719884,6.25000000000000000000,
1,DE929,23816140,12.50000000000000000000,
1,DE929,26437278,12.50000000000000000000,
1,DE929,28074940,12.50000000000000000000,
1,DE929,33042984,43.75000000000000000000,
1,DE931,26437278,100.00000000000000000000,0.307786674981459
1,DE932,31927411,100.00000000000000000000,0.261328587411727
1,DE933,11285720,100.00000000000000000000,0.180600825841187
1,DE935,28327356,100.00000000000000000000,
1,DE936,229565743,100.00000000000000000000,0.144258720032376
1,DE937,31927411,41.05504587155963302800,
1,DE937,113047581,58.94495412844036697200,
1,DE93B,28812249,100.00000000000000000000,0.12384666243783
1,DE938,28074940,100.00000000000000000000,0.430346859879914
1,DE939,151765495,10.30110935023771790800,
1,DE939,24502420,62.91600633914421553100,
1,DE939,29344008,16.48177496038034865300,
1,DE939,33017336,4.12044374009508716300,
1,DE939,229500139,6.18066561014263074500,
1,DE947,34835258,100.00000000000000000000,0.206454826345958
1,DE948,50643382,100.00000000000000000000,
1,DE949,32042992,15.89698046181172291300,
1,DE949,49299111,7.94849023090586145600,
1,DE949,61918154,47.18028419182948490200,
1,DE949,118928165,1.15452930728241563100,
1,DE949,142487746,7.94849023090586145600,
1,DE949,157449983,7.94849023090586145600,
1,DE949,157450001,3.97424511545293072800,
1,DE949,206289192,7.94849023090586145600,
1,DE94A,29420322,100.00000000000000000000,0.134730755292718
1,DE94B,29471404,100.00000000000000000000,0.273765220046914
1,DE94C,177829920,100.00000000000000000000,
1,DE94D,24493551,100.00000000000000000000,
1,DE94H,29420322,100.00000000000000000000,0.357526534088551
1,DE94E,33411203,100.00000000000000000000,
1,DE94F,32904794,100.00000000000000000000,0.187284728134032
1,DE94G,32076853,70.90134847409510291000,
1,DE94G,109582315,29.09865152590489709000,
1,DEA11,23140544,50.00000000000000000000,
1,DEA11,23192640,50.00000000000000000000,
1,DEA1B,23084417,100.00000000000000000000,
1,DEA1C,22761839,81.40960163432073544400,
1,DEA1C,87767090,2.65577119509703779400,
1,DEA1C,87767098,15.93462717058222676200,
1,DEA1D,24799890,6.97050938337801608600,
1,DEA1D,27919734,34.45040214477211796200,
1,DEA1D,31762305,5.80875781948168007100,
1,DEA1D,49577401,11.61751563896336014300,
1,DEA1D,49577448,15.99642537980339588900,
1,DEA1D,77179271,3.99910634495084897200,
1,DEA1D,95434457,13.15907059874888293100,
1,DEA1D,207488608,7.99821268990169794500,
1,DEA1F,23380800,19.33060109289617486300,
1,DEA1F,24462228,1.77595628415300546400,
1,DEA1F,24462317,3.55191256830601092900,
1,DEA1F,24462426,31.55737704918032786900,
1,DEA1F,24479003,31.55737704918032786900,
1,DEA1F,76185022,12.22677595628415300500,
1,DEA22,26777313,100.00000000000000000000,0.0684519100258726
1,DEA23,22690852,16.66666666666666666700,
1,DEA23,22761692,16.66666666666666666700,
1,DEA23,27871140,33.33333333333333333300,
1,DEA23,29374542,33.33333333333333333300,
1,DEA24,22764922,100.00000000000000000000,
1,DEC05,89352550,18.37455830388692579500,
1,DEC05,152018146,63.25088339222614841000,
1,DEC05,156402422,18.37455830388692579500,
1,DEA26,25992879,10.52631578947368421100,
1,DEA26,26593929,68.42105263157894736800,
1,DEA26,26593935,21.05263157894736842100,
1,DEA27,22765517,9.69664138678223185300,
1,DEA27,23084554,21.37955940772842181300,
1,DEA27,24839976,49.94582881906825568800,
1,DEA27,26927264,12.92885518237630913700,
1,DEA27,32148946,1.87793427230046948400,
1,DEA27,201153704,4.17118093174431202600,
1,DEA56,35763480,51.80897250361794500700,
1,DEA56,35763481,25.90448625180897250400,
1,DEA56,63114179,22.28654124457308248900,
1,DEA28,32675761,100.00000000000000000000,
1,DEA29,25992879,100.00000000000000000000,0.146536673992193
1,DEC06,54359256,100.00000000000000000000,0.177985590300129
1,DEA2A,83916207,100.00000000000000000000,0.326589858242657
1,DEA2B,33816726,100.00000000000000000000,0.165233900037804
1,DEA34,29471404,100.00000000000000000000,
1,DEA2C,22766160,69.10994764397905759200,
1,DEA2C,22767509,11.66791323859386686600,
1,DEA2C,22796434,1.94465220643231114400,
1,DEA2C,26777313,13.38818249813014210900,
1,DEA2C,42423415,3.88930441286462228900,
1,DEA2D,24268944,25.00000000000000000000,
1,DEA2D,25426571,25.00000000000000000000,
1,DEA2D,115808262,50.00000000000000000000,
1,DEA31,24280460,100.00000000000000000000,
1,DEA35,25506770,100.00000000000000000000,0.207102951049218
1,DEA36,121199242,21.12094395280235988200,
1,DEA36,138877959,3.06784660766961651900,
1,DEA36,24415232,4.60176991150442477900,
1,DEA36,28452784,9.20353982300884955800,
1,DEA36,29077623,51.44542772861356932200,
1,DEA36,275138524,10.56047197640117994100,
1,DEA37,29472852,23.94106813996316758700,
1,DEA37,114319248,71.27071823204419889500,
1,DEA37,150200540,4.78821362799263351700,
1,DEA38,42560068,100.00000000000000000000,
1,DEA41,26611458,100.00000000000000000000,
1,DEA42,26383042,79.06040268456375838900,
1,DEA42,39229429,20.93959731543624161100,
1,DEA43,24230738,100.00000000000000000000,
1,DEA44,42681484,17.91791791791791791800,
1,DEA44,274630377,82.08208208208208208200,
1,DEA45,24264701,74.36845348120764017300,
1,DEA45,42734372,12.81577325939617991400,
1,DEA45,288305056,12.81577325939617991400,
1,DEA53,24667346,100.00000000000000000000,
1,DEA54,202580524,50.00000000000000000000,
1,DEA54,42488855,50.00000000000000000000,
1,DEA46,202164315,11.22961104140526976200,
1,DEA46,23135618,6.52446675031367628600,
1,DEA46,24604789,56.14805520702634880800,
1,DEA46,28397771,26.09786700125470514400,
1,DEA47,25943440,93.22916666666666666700,
1,DEA47,158253525,6.77083333333333333300,
1,DEA51,66038431,7.08929788684389911400,
1,DEA51,68549340,3.54464894342194955700,
1,DEA51,113546939,89.36605316973415132900,
1,DEA52,22964137,14.49795081967213114800,
1,DEA52,24414688,10.65573770491803278700,
1,DEA52,24858617,5.32786885245901639300,
1,DEA52,32472806,55.02049180327868852500,
1,DEA52,32515797,2.66393442622950819700,
1,DEA52,82162837,11.83401639344262295100,
1,DEA57,42797575,66.66666666666666666700,
1,DEA57,42799487,33.33333333333333333300,
1,DEA58,51940126,50.00000000000000000000,
1,DEA58,83916207,50.00000000000000000000,
1,DEA59,132814303,100.00000000000000000000,
1,DEA5A,89043564,66.66666666666666666700,
1,DEA5A,90148336,33.33333333333333333300,
1,DEA5B,42488850,100.00000000000000000000,
1,DEA5C,42507488,83.33333333333333333300,
1,DEA5C,157628351,12.91486291486291486300,
1,DEA5C,223466673,3.75180375180375180400,
1,DEB11,160584794,100.00000000000000000000,
1,DEB12,42423415,100.00000000000000000000,0.153346806302931
1,DEB13,152403632,100.00000000000000000000,
1,DEB14,152022992,100.00000000000000000000,
1,DED21,23241863,100.00000000000000000000,
1,DEB16,66764943,100.00000000000000000000,0.30681806925916
1,DEB17,27860987,96.38386648122392211400,
1,DEB17,154869247,3.61613351877607788600,
1,DEE03,35102433,100.00000000000000000000,
1,DEB18,154869247,100.00000000000000000000,0.126065801339461
1,DEB19,160584794,100.00000000000000000000,0.355133698555375
1,DEB1A,50898216,100.00000000000000000000,0.265008366636623
1,DEB1B,152403632,100.00000000000000000000,0.215929316153922
1,DEB22,66764943,100.00000000000000000000,
1,DEB23,89176939,23.28358208955223880600,
1,DEB23,151967290,76.71641791044776119400,
1,DEB24,32675761,100.00000000000000000000,0.264165052459545
1,DEB3B,274609757,100.00000000000000000000,0.259404081495042
1,DEB25,42097854,100.00000000000000000000,
1,DEB3C,152924498,100.00000000000000000000,0.244286251666316
1,DEB31,152924508,100.00000000000000000000,0.0507202467964709
1,DEB3F,152107815,100.00000000000000000000,
1,DEB3G,152107815,100.00000000000000000000,0.266723164811014
1,DEB3H,276249131,100.00000000000000000000,0.27685805817535
1,DEB3I,152924498,100.00000000000000000000,
1,DEB3J,152022992,100.00000000000000000000,0.308060346361435
1,DEB3K,152107815,100.00000000000000000000,0.283288339312155
1,DEF0A,27124619,100.00000000000000000000,0.21016575162611
1,DEC01,54359256,100.00000000000000000000,0.129928954011876
1,DED2C,157806991,62.50000000000000000000,
1,DED2C,157807291,37.50000000000000000000,
1,DEE04,33169401,100.00000000000000000000,0.512739460405838
1,DED2D,30164703,50.00000000000000000000,
1,DED2D,59026005,50.00000000000000000000,
1,DED2E,157328339,100.00000000000000000000,
1,DED2F,23241863,100.00000000000000000000,0.0803022386664293
1,DED41,23117075,100.00000000000000000000,
1,DEG0C,154418450,100.00000000000000000000,0.320810785096537
1,DED42,36183042,50.00000000000000000000,
1,DED42,166604822,50.00000000000000000000,
1,DEE05,25526912,100.00000000000000000000,
1,DED43,109917397,77.48917748917748917700,
1,DED43,173590639,22.51082251082251082300,
1,DEG09,154418450,100.00000000000000000000,0.246912689441774
1,DED44,167352587,100.00000000000000000000,
1,DED45,173112252,100.00000000000000000000,
1,DED51,23161029,100.00000000000000000000,0.0999808736483159
1,DED52,22879599,10.65573770491803278700,
1,DED52,23406775,36.68032786885245901600,
1,DED52,32843531,52.66393442622950819700,
1,DEE06,26472665,100.00000000000000000000,0.38767914304252
1,DED53,23161029,100.00000000000000000000,
1,DEE01,25526912,100.00000000000000000000,0.117268092444867
1,DEE02,29713902,100.00000000000000000000,0.104685879282156
1,DEE07,26472665,100.00000000000000000000,
1,DEF01,87952821,100.00000000000000000000,0.138972158753936
1,DEF02,27124619,50.00000000000000000000,
1,DEF02,27646106,50.00000000000000000000,
1,DEE08,29713902,100.00000000000000000000,0.258864425412837
1,DEE09,199382606,100.00000000000000000000,0.348988946926779
1,DEE0A,32690742,100.00000000000000000000,
1,DEF03,130794504,100.00000000000000000000,0.0972099438040439
1,DEF04,27124619,100.00000000000000000000,0.259724029023403
1,DEE0B,29713902,100.00000000000000000000,
1,DEE0C,35137205,100.00000000000000000000,
1,DEE0D,33169401,100.00000000000000000000,
1,DEE0E,25526912,100.00000000000000000000,0.446256007752635
1,DEF05,30622610,100.00000000000000000000,
1,DEF06,23366603,100.00000000000000000000,
1,DEF07,301158539,100.00000000000000000000,0.382967426573472
1,DEF08,130794504,100.00000000000000000000,
1,DEF09,25306938,100.00000000000000000000,
1,DEF0B,33148774,32.24956063268892794400,
1,DEF0B,35176751,67.75043936731107205600,
1,DEF0F,23583867,100.00000000000000000000,0.240542573970463
1,DEF0C,87952821,61.25541125541125541100,
1,DEF0C,301158539,38.74458874458874458900,
1,DEG01,143882655,100.00000000000000000000,
1,DEG02,156673637,100.00000000000000000000,0.118840110903348
1,DEF0D,22720647,62.13592233009708737900,
