result_id,view_id,bus_i,bus_type,pd,qd,gs,bs,bus_area,vm,va,base_kv,zone,vmax,vmin,osm_substation_id,cntr_id,frequency,geom,osm_name
2,1562,8087,1,,,,,1,1,0,220.0000000000000000,1,,,93278553,DE,50,0101000020E610000024FE0B206D2B1A409EB1D43D54A64940,Station Edelstahl Krefeld
2,1563,7796,1,,,,,1,1,0,220.0000000000000000,1,,,24815262,DE,50,0101000020E61000009BA8D829ED511940DC4073E4179F4940,Station Dülken
2,1564,8083,1,,,,,1,1,0,220.0000000000000000,1,,,92024105,DE,50,0101000020E61000005A5EC3F598E11A409F0749BD1DB24940,Station Rheinhausen
2,1565,8086,1,,,,,1,1,0,220.0000000000000000,1,,,92877635,DE,50,0101000020E610000065E4135901E51A4000BB216733B04940,
2,1566,7805,1,,,,,1,1,0,220.0000000000000000,1,,,25043127,DE,50,0101000020E6100000A2B096CAE0781B403B5D66CAEEAF4940,Station Selbeck
2,1567,8085,1,,,,,1,1,0,220.0000000000000000,1,,,92877610,DE,50,0101000020E6100000021D587E3EE41A40B65D132022B04940,
2,1568,7764,1,,,,,1,1,0,220.0000000000000000,1,,,24462317,DE,50,0101000020E610000081964F7205751A4057AE26DE30CF4940,
2,1569,7957,1,,,,,1,1,0,220.0000000000000000,1,,,35833592,DE,50,0101000020E6100000A443D38D4EFB1A402D0CD07FD3BF4940,
2,1570,7804,1,,,,,1,1,0,220.0000000000000000,1,,,25032036,DE,50,0101000020E610000012472C98D27D1B4009A8096E0FB94940,Styrum
2,1571,8031,1,,,,,1,1,0,380.0000000000000000,1,,,59925390,DE,50,0101000020E61000001E04647DF9FB1B4030224A4FD0C14940,Station Karnap
2,1572,8048,1,,,,,1,1,0,380.0000000000000000,1,,,77179271,DE,50,0101000020E61000001A8E57A0CA7D1A40D1D71B851DA14940,Station Osterath
2,1573,8084,1,,,,,1,1,0,380.0000000000000000,1,,,92165128,DE,50,0101000020E6100000F8CA182ACBEE1C407D966CC9C29D4940,Station Linde
2,1574,7776,1,,,,,1,1,0,380.0000000000000000,1,,,24536328,DE,50,0101000020E610000091405168D99120402AB32B5229614940,Dillenburg
2,1575,8180,1,,,,,1,1,0,380.0000000000000000,1,,,156960655,DE,50,0101000020E61000006246557C4A0723408B4F171428A14940,Umspannwerk Bergshausen
2,1576,7966,1,,,,,1,1,0,220.0000000000000000,1,,,39229429,DE,50,0101000020E61000006D211D7545A32040224595EA73084A40,Station Hesseln
2,1577,8147,1,,,,,1,1,0,220.0000000000000000,1,,,150200540,DE,50,0101000020E6100000BD50432FB7FC1E40A24E34F2ED244A40,Kraftwerkschaltanlage Ibbenbüren
2,1578,7845,1,,,,,1,1,0,220.0000000000000000,1,,,27739871,DE,50,0101000020E6100000E8D5F5D422402240599553D6E5444A40,Landesbergen
2,1579,7738,1,,,,,1,1,0,220.0000000000000000,1,,,23682013,DE,50,0101000020E610000050F79B158F0B2340B4B574E2212E4A40,Hannover/West
2,1580,8192,1,,,,,1,1,0,220.0000000000000000,1,,,160093341,DE,50,0101000020E610000012B80A3C00D9234091C5054EE3F24940,Erzhausen
2,1581,7757,1,,,,,1,1,0,380.0000000000000000,1,,,24272339,DE,50,0101000020E6100000B52C5D0FC3782440E7144C1590254A40,Klein Ilsede
2,1582,8064,1,,,,,1,1,0,220.0000000000000000,1,,,87952821,DE,50,0101000020E6100000F229077EEAA22240E65B0382A75B4B40,Flensburg
2,1583,2153,1,,,,,1,1,0,220.0000000000000000,1,,,0,DK,50,0101000020E610000054ECC3D55CA522408CBA7B2535674B40,
2,1584,8244,1,,,,,1,1,0,380.0000000000000000,1,,,301158539,DE,50,0101000020E6100000AA2C9BE0DA642240406E8DCCF06C4B40,Umspannwerk Jardelund
2,1585,7951,3,,,,,1,1,0,380.0000000000000000,1,,,35176751,DE,50,0101000020E6100000D2261C94FF7223406B37570AE6244B40,Audorf
